Date,Price,Index
23/12/2013,189.98,S&P/FMDQ SBI
23/12/2013,"39,906.76",NGX ASI
24/12/2013,190.05,S&P/FMDQ SBI
24/12/2013,"39,858.23",NGX ASI
25/12/2013,190.12,S&P/FMDQ SBI
26/12/2013,190.21,S&P/FMDQ SBI
27/12/2013,190.22,S&P/FMDQ SBI
27/12/2013,"40,231.68",NGX ASI
30/12/2013,190.39,S&P/FMDQ SBI
30/12/2013,"40,472.13",NGX ASI
31/12/2013,190.45,S&P/FMDQ SBI
31/12/2013,"41,329.19",NGX ASI
01/01/2014,190.52,S&P/FMDQ SBI
02/01/2014,190.56,S&P/FMDQ SBI
02/01/2014,"41,228.49",NGX ASI
03/01/2014,190.63,S&P/FMDQ SBI
03/01/2014,"41,450.48",NGX ASI
06/01/2014,191.32,S&P/FMDQ SBI
06/01/2014,"41,507.30",NGX ASI
07/01/2014,191.38,S&P/FMDQ SBI
07/01/2014,"41,806.73",NGX ASI
08/01/2014,191.36,S&P/FMDQ SBI
08/01/2014,"41,830.89",NGX ASI
09/01/2014,191.45,S&P/FMDQ SBI
09/01/2014,"41,363.05",NGX ASI
10/01/2014,191.52,S&P/FMDQ SBI
10/01/2014,"41,480.62",NGX ASI
13/01/2014,191.7,S&P/FMDQ SBI
13/01/2014,"41,441.19",NGX ASI
14/01/2014,191.23,S&P/FMDQ SBI
15/01/2014,191.79,S&P/FMDQ SBI
15/01/2014,"41,611.15",NGX ASI
16/01/2014,191.88,S&P/FMDQ SBI
16/01/2014,"41,740.77",NGX ASI
17/01/2014,191.95,S&P/FMDQ SBI
17/01/2014,"41,751.55",NGX ASI
20/01/2014,192.13,S&P/FMDQ SBI
20/01/2014,"41,471.28",NGX ASI
21/01/2014,191.26,S&P/FMDQ SBI
21/01/2014,"41,931.63",NGX ASI
22/01/2014,192.22,S&P/FMDQ SBI
22/01/2014,"41,469.94",NGX ASI
23/01/2014,192.33,S&P/FMDQ SBI
23/01/2014,"41,957.50",NGX ASI
24/01/2014,192.08,S&P/FMDQ SBI
24/01/2014,"41,917.55",NGX ASI
27/01/2014,192.25,S&P/FMDQ SBI
27/01/2014,"41,650.14",NGX ASI
28/01/2014,191.74,S&P/FMDQ SBI
28/01/2014,"41,189.66",NGX ASI
29/01/2014,190.93,S&P/FMDQ SBI
29/01/2014,"40,792.07",NGX ASI
30/01/2014,190.51,S&P/FMDQ SBI
30/01/2014,"40,601.74",NGX ASI
31/01/2014,190.25,S&P/FMDQ SBI
31/01/2014,"40,571.62",NGX ASI
03/02/2014,190.01,S&P/FMDQ SBI
03/02/2014,"41,366.42",NGX ASI
04/02/2014,190.55,S&P/FMDQ SBI
04/02/2014,"41,064.91",NGX ASI
05/02/2014,191.39,S&P/FMDQ SBI
05/02/2014,"40,878.71",NGX ASI
06/02/2014,191.26,S&P/FMDQ SBI
06/02/2014,"40,766.16",NGX ASI
07/02/2014,191.12,S&P/FMDQ SBI
07/02/2014,"40,773.50",NGX ASI
10/02/2014,191.3,S&P/FMDQ SBI
10/02/2014,"40,647.80",NGX ASI
11/02/2014,191,S&P/FMDQ SBI
11/02/2014,"40,453.61",NGX ASI
12/02/2014,190.64,S&P/FMDQ SBI
12/02/2014,"40,278.82",NGX ASI
13/02/2014,190.49,S&P/FMDQ SBI
13/02/2014,"39,378.15",NGX ASI
14/02/2014,189.28,S&P/FMDQ SBI
14/02/2014,"38,767.29",NGX ASI
17/02/2014,190.14,S&P/FMDQ SBI
17/02/2014,"38,964.75",NGX ASI
18/02/2014,190.48,S&P/FMDQ SBI
18/02/2014,"38,972.56",NGX ASI
19/02/2014,190.64,S&P/FMDQ SBI
19/02/2014,"39,397.09",NGX ASI
20/02/2014,190.7,S&P/FMDQ SBI
20/02/2014,"38,816.19",NGX ASI
21/02/2014,190.33,S&P/FMDQ SBI
21/02/2014,"38,295.74",NGX ASI
24/02/2014,190.71,S&P/FMDQ SBI
24/02/2014,"38,707.14",NGX ASI
25/02/2014,190.77,S&P/FMDQ SBI
25/02/2014,"39,160.10",NGX ASI
26/02/2014,190.64,S&P/FMDQ SBI
26/02/2014,"38,862.87",NGX ASI
27/02/2014,190.7,S&P/FMDQ SBI
27/02/2014,"38,885.93",NGX ASI
28/02/2014,190.75,S&P/FMDQ SBI
28/02/2014,"39,558.89",NGX ASI
03/03/2014,191.07,S&P/FMDQ SBI
03/03/2014,"39,564.43",NGX ASI
04/03/2014,191.07,S&P/FMDQ SBI
04/03/2014,"39,199.41",NGX ASI
05/03/2014,191.13,S&P/FMDQ SBI
05/03/2014,"39,127.41",NGX ASI
06/03/2014,191.31,S&P/FMDQ SBI
06/03/2014,"38,944.62",NGX ASI
07/03/2014,190.77,S&P/FMDQ SBI
07/03/2014,"38,952.47",NGX ASI
10/03/2014,190.73,S&P/FMDQ SBI
10/03/2014,"39,172.76",NGX ASI
11/03/2014,191.04,S&P/FMDQ SBI
11/03/2014,"39,269.40",NGX ASI
12/03/2014,191.03,S&P/FMDQ SBI
12/03/2014,"39,150.30",NGX ASI
13/03/2014,191.04,S&P/FMDQ SBI
13/03/2014,"38,503.65",NGX ASI
14/03/2014,190.37,S&P/FMDQ SBI
14/03/2014,"38,171.32",NGX ASI
17/03/2014,190.55,S&P/FMDQ SBI
17/03/2014,"37,888.47",NGX ASI
18/03/2014,190.6,S&P/FMDQ SBI
18/03/2014,"37,274.04",NGX ASI
19/03/2014,190.61,S&P/FMDQ SBI
19/03/2014,"37,136.60",NGX ASI
20/03/2014,190.79,S&P/FMDQ SBI
20/03/2014,"37,308.60",NGX ASI
21/03/2014,190.88,S&P/FMDQ SBI
21/03/2014,"37,790.12",NGX ASI
24/03/2014,190.94,S&P/FMDQ SBI
24/03/2014,"37,601.53",NGX ASI
25/03/2014,191,S&P/FMDQ SBI
25/03/2014,"37,728.50",NGX ASI
26/03/2014,191.05,S&P/FMDQ SBI
26/03/2014,"37,820.22",NGX ASI
27/03/2014,191.13,S&P/FMDQ SBI
27/03/2014,"38,186.93",NGX ASI
28/03/2014,191.17,S&P/FMDQ SBI
28/03/2014,"38,331.78",NGX ASI
31/03/2014,191.07,S&P/FMDQ SBI
31/03/2014,"38,748.01",NGX ASI
01/04/2014,191.2,S&P/FMDQ SBI
01/04/2014,"38,383.05",NGX ASI
02/04/2014,191.44,S&P/FMDQ SBI
02/04/2014,"38,469.33",NGX ASI
03/04/2014,191.5,S&P/FMDQ SBI
03/04/2014,"38,545.88",NGX ASI
04/04/2014,191.56,S&P/FMDQ SBI
04/04/2014,"38,712.76",NGX ASI
07/04/2014,191.96,S&P/FMDQ SBI
07/04/2014,"38,626.11",NGX ASI
08/04/2014,192.03,S&P/FMDQ SBI
08/04/2014,"38,881.76",NGX ASI
09/04/2014,192.51,S&P/FMDQ SBI
09/04/2014,"39,017.66",NGX ASI
10/04/2014,191.89,S&P/FMDQ SBI
10/04/2014,"38,969.26",NGX ASI
11/04/2014,191.95,S&P/FMDQ SBI
11/04/2014,"39,083.66",NGX ASI
14/04/2014,197.53,S&P/FMDQ SBI
14/04/2014,"38,987.50",NGX ASI
15/04/2014,197.43,S&P/FMDQ SBI
15/04/2014,"39,217.65",NGX ASI
16/04/2014,196.56,S&P/FMDQ SBI
16/04/2014,"39,298.97",NGX ASI
17/04/2014,196.64,S&P/FMDQ SBI
17/04/2014,"39,311.60",NGX ASI
18/04/2014,196.71,S&P/FMDQ SBI
21/04/2014,196.9,S&P/FMDQ SBI
22/04/2014,196.88,S&P/FMDQ SBI
22/04/2014,"39,016.55",NGX ASI
23/04/2014,197.21,S&P/FMDQ SBI
23/04/2014,"39,194.09",NGX ASI
24/04/2014,197.42,S&P/FMDQ SBI
24/04/2014,"39,011.90",NGX ASI
25/04/2014,198.26,S&P/FMDQ SBI
25/04/2014,"38,898.14",NGX ASI
28/04/2014,198.46,S&P/FMDQ SBI
28/04/2014,"38,598.33",NGX ASI
29/04/2014,199.11,S&P/FMDQ SBI
29/04/2014,"38,487.25",NGX ASI
30/04/2014,199.17,S&P/FMDQ SBI
30/04/2014,"38,485.56",NGX ASI
01/05/2014,199.41,S&P/FMDQ SBI
02/05/2014,199.48,S&P/FMDQ SBI
02/05/2014,"38,572.20",NGX ASI
05/05/2014,199.69,S&P/FMDQ SBI
05/05/2014,"38,447.89",NGX ASI
06/05/2014,199.83,S&P/FMDQ SBI
06/05/2014,"38,474.07",NGX ASI
07/05/2014,201.8,S&P/FMDQ SBI
07/05/2014,"38,579.39",NGX ASI
08/05/2014,202.23,S&P/FMDQ SBI
08/05/2014,"38,640.43",NGX ASI
09/05/2014,202.29,S&P/FMDQ SBI
09/05/2014,"38,554.19",NGX ASI
12/05/2014,203.02,S&P/FMDQ SBI
12/05/2014,"38,560.69",NGX ASI
13/05/2014,204.01,S&P/FMDQ SBI
13/05/2014,"38,955.02",NGX ASI
14/05/2014,203.88,S&P/FMDQ SBI
14/05/2014,"39,138.98",NGX ASI
15/05/2014,204.04,S&P/FMDQ SBI
15/05/2014,"38,957.46",NGX ASI
16/05/2014,204.75,S&P/FMDQ SBI
16/05/2014,"39,022.10",NGX ASI
19/05/2014,204.92,S&P/FMDQ SBI
19/05/2014,"39,007.40",NGX ASI
20/05/2014,204.98,S&P/FMDQ SBI
20/05/2014,"39,162.49",NGX ASI
21/05/2014,205.3,S&P/FMDQ SBI
21/05/2014,"39,102.77",NGX ASI
22/05/2014,206.26,S&P/FMDQ SBI
22/05/2014,"39,552.99",NGX ASI
23/05/2014,205.92,S&P/FMDQ SBI
23/05/2014,"39,831.83",NGX ASI
26/05/2014,206.12,S&P/FMDQ SBI
26/05/2014,"39,755.47",NGX ASI
27/05/2014,205.79,S&P/FMDQ SBI
27/05/2014,"40,061.24",NGX ASI
28/05/2014,205.84,S&P/FMDQ SBI
28/05/2014,"40,286.76",NGX ASI
29/05/2014,204.48,S&P/FMDQ SBI
30/05/2014,205.23,S&P/FMDQ SBI
30/05/2014,"41,474.40",NGX ASI
02/06/2014,205.35,S&P/FMDQ SBI
02/06/2014,"41,501.40",NGX ASI
03/06/2014,206.76,S&P/FMDQ SBI
03/06/2014,"41,397.68",NGX ASI
04/06/2014,206.64,S&P/FMDQ SBI
04/06/2014,"41,627.42",NGX ASI
05/06/2014,206.7,S&P/FMDQ SBI
05/06/2014,"41,570.09",NGX ASI
06/06/2014,207.47,S&P/FMDQ SBI
06/06/2014,"41,529.11",NGX ASI
09/06/2014,208.14,S&P/FMDQ SBI
09/06/2014,"41,642.55",NGX ASI
10/06/2014,208.45,S&P/FMDQ SBI
10/06/2014,"41,521.42",NGX ASI
11/06/2014,208.69,S&P/FMDQ SBI
11/06/2014,"41,642.55",NGX ASI
12/06/2014,208.74,S&P/FMDQ SBI
12/06/2014,"41,228.65",NGX ASI
13/06/2014,208.53,S&P/FMDQ SBI
13/06/2014,"41,517.10",NGX ASI
16/06/2014,208.53,S&P/FMDQ SBI
16/06/2014,"41,449.51",NGX ASI
17/06/2014,208.59,S&P/FMDQ SBI
17/06/2014,"41,135.40",NGX ASI
18/06/2014,208.46,S&P/FMDQ SBI
18/06/2014,"41,171.47",NGX ASI
19/06/2014,208.86,S&P/FMDQ SBI
19/06/2014,"41,068.93",NGX ASI
20/06/2014,208.93,S&P/FMDQ SBI
20/06/2014,"41,129.27",NGX ASI
23/06/2014,209.23,S&P/FMDQ SBI
23/06/2014,"41,577.47",NGX ASI
24/06/2014,209.85,S&P/FMDQ SBI
24/06/2014,"41,740.52",NGX ASI
25/06/2014,209.91,S&P/FMDQ SBI
25/06/2014,"41,987.55",NGX ASI
26/06/2014,209.96,S&P/FMDQ SBI
26/06/2014,"41,729.59",NGX ASI
27/06/2014,213.47,S&P/FMDQ SBI
27/06/2014,"42,187.62",NGX ASI
30/06/2014,213.74,S&P/FMDQ SBI
30/06/2014,"42,482.48",NGX ASI
01/07/2014,214.46,S&P/FMDQ SBI
01/07/2014,"42,611.30",NGX ASI
02/07/2014,214.82,S&P/FMDQ SBI
02/07/2014,"42,609.75",NGX ASI
03/07/2014,214.88,S&P/FMDQ SBI
03/07/2014,"42,686.86",NGX ASI
04/07/2014,214.69,S&P/FMDQ SBI
04/07/2014,"43,031.81",NGX ASI
07/07/2014,214.79,S&P/FMDQ SBI
07/07/2014,"42,758.02",NGX ASI
08/07/2014,214.49,S&P/FMDQ SBI
08/07/2014,"42,861.78",NGX ASI
09/07/2014,214.72,S&P/FMDQ SBI
09/07/2014,"43,039.42",NGX ASI
10/07/2014,214.38,S&P/FMDQ SBI
10/07/2014,"43,004.38",NGX ASI
11/07/2014,214.44,S&P/FMDQ SBI
11/07/2014,"42,832.82",NGX ASI
14/07/2014,214.68,S&P/FMDQ SBI
14/07/2014,"42,930.60",NGX ASI
15/07/2014,214.89,S&P/FMDQ SBI
15/07/2014,"42,971.56",NGX ASI
16/07/2014,214.97,S&P/FMDQ SBI
16/07/2014,"43,030.27",NGX ASI
17/07/2014,215.02,S&P/FMDQ SBI
17/07/2014,"42,918.55",NGX ASI
18/07/2014,215.11,S&P/FMDQ SBI
18/07/2014,"42,891.82",NGX ASI
21/07/2014,215.85,S&P/FMDQ SBI
21/07/2014,"42,784.30",NGX ASI
22/07/2014,216.39,S&P/FMDQ SBI
22/07/2014,"42,664.95",NGX ASI
23/07/2014,216.72,S&P/FMDQ SBI
23/07/2014,"42,544.33",NGX ASI
24/07/2014,216.7,S&P/FMDQ SBI
24/07/2014,"42,529.74",NGX ASI
25/07/2014,216.77,S&P/FMDQ SBI
25/07/2014,"42,285.82",NGX ASI
28/07/2014,216.72,S&P/FMDQ SBI
29/07/2014,216.78,S&P/FMDQ SBI
30/07/2014,216.47,S&P/FMDQ SBI
30/07/2014,"42,368.99",NGX ASI
31/07/2014,216.52,S&P/FMDQ SBI
31/07/2014,"42,097.49",NGX ASI
01/08/2014,216.42,S&P/FMDQ SBI
01/08/2014,"41,934.40",NGX ASI
04/08/2014,216.55,S&P/FMDQ SBI
04/08/2014,"41,801.51",NGX ASI
05/08/2014,216.85,S&P/FMDQ SBI
05/08/2014,"42,292.93",NGX ASI
06/08/2014,217.03,S&P/FMDQ SBI
06/08/2014,"42,339.84",NGX ASI
07/08/2014,217.09,S&P/FMDQ SBI
07/08/2014,"42,612.33",NGX ASI
08/08/2014,217.16,S&P/FMDQ SBI
08/08/2014,"42,598.46",NGX ASI
11/08/2014,217.14,S&P/FMDQ SBI
11/08/2014,"42,012.73",NGX ASI
12/08/2014,217.14,S&P/FMDQ SBI
12/08/2014,"42,092.73",NGX ASI
13/08/2014,216.96,S&P/FMDQ SBI
13/08/2014,"41,863.60",NGX ASI
14/08/2014,216.86,S&P/FMDQ SBI
14/08/2014,"41,551.71",NGX ASI
15/08/2014,216.81,S&P/FMDQ SBI
15/08/2014,"41,380.05",NGX ASI
18/08/2014,216.82,S&P/FMDQ SBI
18/08/2014,"41,341.08",NGX ASI
19/08/2014,216.82,S&P/FMDQ SBI
19/08/2014,"41,812.14",NGX ASI
20/08/2014,216.73,S&P/FMDQ SBI
20/08/2014,"41,789.56",NGX ASI
21/08/2014,217.27,S&P/FMDQ SBI
21/08/2014,"41,767.33",NGX ASI
22/08/2014,218.6,S&P/FMDQ SBI
22/08/2014,"41,564.19",NGX ASI
25/08/2014,219.08,S&P/FMDQ SBI
25/08/2014,"41,339.48",NGX ASI
26/08/2014,219.15,S&P/FMDQ SBI
26/08/2014,"41,235.25",NGX ASI
27/08/2014,218.18,S&P/FMDQ SBI
27/08/2014,"41,121.12",NGX ASI
28/08/2014,219.01,S&P/FMDQ SBI
28/08/2014,"41,359.87",NGX ASI
29/08/2014,219.4,S&P/FMDQ SBI
29/08/2014,"41,532.33",NGX ASI
01/09/2014,219.64,S&P/FMDQ SBI
01/09/2014,"41,398.05",NGX ASI
02/09/2014,219.7,S&P/FMDQ SBI
02/09/2014,"41,264.65",NGX ASI
03/09/2014,219.02,S&P/FMDQ SBI
03/09/2014,"41,207.79",NGX ASI
04/09/2014,219.13,S&P/FMDQ SBI
04/09/2014,"41,017.49",NGX ASI
05/09/2014,219.02,S&P/FMDQ SBI
05/09/2014,"41,160.62",NGX ASI
08/09/2014,219.03,S&P/FMDQ SBI
08/09/2014,"41,214.81",NGX ASI
09/09/2014,219.1,S&P/FMDQ SBI
09/09/2014,"40,868.02",NGX ASI
10/09/2014,219.08,S&P/FMDQ SBI
10/09/2014,"40,885.40",NGX ASI
11/09/2014,218.15,S&P/FMDQ SBI
11/09/2014,"40,757.20",NGX ASI
12/09/2014,218.22,S&P/FMDQ SBI
12/09/2014,"40,672.94",NGX ASI
15/09/2014,218.24,S&P/FMDQ SBI
15/09/2014,"40,769.00",NGX ASI
16/09/2014,217.68,S&P/FMDQ SBI
16/09/2014,"40,648.15",NGX ASI
17/09/2014,217.75,S&P/FMDQ SBI
17/09/2014,"40,729.49",NGX ASI
18/09/2014,217.82,S&P/FMDQ SBI
18/09/2014,"40,683.45",NGX ASI
19/09/2014,217.89,S&P/FMDQ SBI
19/09/2014,"41,049.27",NGX ASI
22/09/2014,217.93,S&P/FMDQ SBI
22/09/2014,"40,984.12",NGX ASI
23/09/2014,217.99,S&P/FMDQ SBI
23/09/2014,"40,537.20",NGX ASI
24/09/2014,217.61,S&P/FMDQ SBI
24/09/2014,"40,809.32",NGX ASI
25/09/2014,216.64,S&P/FMDQ SBI
25/09/2014,"40,780.00",NGX ASI
26/09/2014,216.99,S&P/FMDQ SBI
26/09/2014,"40,819.72",NGX ASI
29/09/2014,217.34,S&P/FMDQ SBI
29/09/2014,"41,105.38",NGX ASI
30/09/2014,217.41,S&P/FMDQ SBI
30/09/2014,"41,210.10",NGX ASI
01/10/2014,217.48,S&P/FMDQ SBI
02/10/2014,217.26,S&P/FMDQ SBI
02/10/2014,"41,135.56",NGX ASI
03/10/2014,215.36,S&P/FMDQ SBI
03/10/2014,"41,103.94",NGX ASI
06/10/2014,215.56,S&P/FMDQ SBI
07/10/2014,215.63,S&P/FMDQ SBI
08/10/2014,214.09,S&P/FMDQ SBI
08/10/2014,"40,995.02",NGX ASI
09/10/2014,214.2,S&P/FMDQ SBI
09/10/2014,"40,572.25",NGX ASI
10/10/2014,215.83,S&P/FMDQ SBI
10/10/2014,"40,444.39",NGX ASI
13/10/2014,215.71,S&P/FMDQ SBI
13/10/2014,"40,051.29",NGX ASI
14/10/2014,216.18,S&P/FMDQ SBI
14/10/2014,"39,681.71",NGX ASI
15/10/2014,216.2,S&P/FMDQ SBI
15/10/2014,"39,278.47",NGX ASI
16/10/2014,214.54,S&P/FMDQ SBI
16/10/2014,"38,490.67",NGX ASI
17/10/2014,213.71,S&P/FMDQ SBI
17/10/2014,"38,197.73",NGX ASI
20/10/2014,214.53,S&P/FMDQ SBI
20/10/2014,"38,662.65",NGX ASI
21/10/2014,214.91,S&P/FMDQ SBI
21/10/2014,"38,776.67",NGX ASI
22/10/2014,214.97,S&P/FMDQ SBI
22/10/2014,"39,113.62",NGX ASI
23/10/2014,214.96,S&P/FMDQ SBI
23/10/2014,"38,979.30",NGX ASI
24/10/2014,215.04,S&P/FMDQ SBI
24/10/2014,"38,967.72",NGX ASI
27/10/2014,215.79,S&P/FMDQ SBI
27/10/2014,"38,724.15",NGX ASI
28/10/2014,215.97,S&P/FMDQ SBI
28/10/2014,"38,286.56",NGX ASI
29/10/2014,216.07,S&P/FMDQ SBI
29/10/2014,"38,148.18",NGX ASI
30/10/2014,216.21,S&P/FMDQ SBI
30/10/2014,"37,979.99",NGX ASI
31/10/2014,216.59,S&P/FMDQ SBI
31/10/2014,"37,550.24",NGX ASI
03/11/2014,216.54,S&P/FMDQ SBI
03/11/2014,"37,343.85",NGX ASI
04/11/2014,216.57,S&P/FMDQ SBI
04/11/2014,"36,744.46",NGX ASI
05/11/2014,215.53,S&P/FMDQ SBI
05/11/2014,"35,958.38",NGX ASI
06/11/2014,215.75,S&P/FMDQ SBI
06/11/2014,"34,494.93",NGX ASI
07/11/2014,217.65,S&P/FMDQ SBI
07/11/2014,"33,225.75",NGX ASI
10/11/2014,217.83,S&P/FMDQ SBI
10/11/2014,"33,224.84",NGX ASI
11/11/2014,216.74,S&P/FMDQ SBI
11/11/2014,"33,670.75",NGX ASI
12/11/2014,216.3,S&P/FMDQ SBI
12/11/2014,"33,967.48",NGX ASI
13/11/2014,214.42,S&P/FMDQ SBI
13/11/2014,"34,515.47",NGX ASI
14/11/2014,213.26,S&P/FMDQ SBI
14/11/2014,"35,381.02",NGX ASI
17/11/2014,213.47,S&P/FMDQ SBI
17/11/2014,"35,488.80",NGX ASI
18/11/2014,210.23,S&P/FMDQ SBI
18/11/2014,"34,896.50",NGX ASI
19/11/2014,209.86,S&P/FMDQ SBI
19/11/2014,"34,145.79",NGX ASI
20/11/2014,210.2,S&P/FMDQ SBI
20/11/2014,"33,428.76",NGX ASI
21/11/2014,210.47,S&P/FMDQ SBI
21/11/2014,"33,926.18",NGX ASI
24/11/2014,209.39,S&P/FMDQ SBI
24/11/2014,"33,875.26",NGX ASI
25/11/2014,209.47,S&P/FMDQ SBI
25/11/2014,"34,115.84",NGX ASI
26/11/2014,209.91,S&P/FMDQ SBI
26/11/2014,"34,583.29",NGX ASI
27/11/2014,211.16,S&P/FMDQ SBI
27/11/2014,"34,705.48",NGX ASI
28/11/2014,213.09,S&P/FMDQ SBI
28/11/2014,"34,543.05",NGX ASI
01/12/2014,213.01,S&P/FMDQ SBI
01/12/2014,"33,914.25",NGX ASI
02/12/2014,213.08,S&P/FMDQ SBI
02/12/2014,"33,550.73",NGX ASI
03/12/2014,213.16,S&P/FMDQ SBI
03/12/2014,"33,255.67",NGX ASI
04/12/2014,213.25,S&P/FMDQ SBI
04/12/2014,"33,175.78",NGX ASI
05/12/2014,211.78,S&P/FMDQ SBI
05/12/2014,"33,228.29",NGX ASI
08/12/2014,211.31,S&P/FMDQ SBI
08/12/2014,"33,075.80",NGX ASI
09/12/2014,210.38,S&P/FMDQ SBI
09/12/2014,"32,932.49",NGX ASI
10/12/2014,210.46,S&P/FMDQ SBI
10/12/2014,"32,203.62",NGX ASI
11/12/2014,209.65,S&P/FMDQ SBI
11/12/2014,"31,062.03",NGX ASI
12/12/2014,208.31,S&P/FMDQ SBI
12/12/2014,"30,763.38",NGX ASI
15/12/2014,206.66,S&P/FMDQ SBI
15/12/2014,"30,492.30",NGX ASI
16/12/2014,205.78,S&P/FMDQ SBI
16/12/2014,"29,789.59",NGX ASI
17/12/2014,204.39,S&P/FMDQ SBI
17/12/2014,"28,961.67",NGX ASI
18/12/2014,204.37,S&P/FMDQ SBI
18/12/2014,"29,311.25",NGX ASI
19/12/2014,204.41,S&P/FMDQ SBI
19/12/2014,"30,306.51",NGX ASI
22/12/2014,204.47,S&P/FMDQ SBI
22/12/2014,"31,371.93",NGX ASI
23/12/2014,202.1,S&P/FMDQ SBI
23/12/2014,"32,786.00",NGX ASI
24/12/2014,202.21,S&P/FMDQ SBI
24/12/2014,"34,428.82",NGX ASI
25/12/2014,202.31,S&P/FMDQ SBI
26/12/2014,202.39,S&P/FMDQ SBI
29/12/2014,202.36,S&P/FMDQ SBI
29/12/2014,"34,663.92",NGX ASI
30/12/2014,202.79,S&P/FMDQ SBI
30/12/2014,"34,684.32",NGX ASI
31/12/2014,202.87,S&P/FMDQ SBI
31/12/2014,"34,657.15",NGX ASI
02/01/2015,203.02,S&P/FMDQ SBI
05/01/2015,203.24,S&P/FMDQ SBI
05/01/2015,"33,943.29",NGX ASI
06/01/2015,204.7,S&P/FMDQ SBI
06/01/2015,"32,522.31",NGX ASI
07/01/2015,203.95,S&P/FMDQ SBI
07/01/2015,"31,167.54",NGX ASI
08/01/2015,203.69,S&P/FMDQ SBI
08/01/2015,"30,420.54",NGX ASI
09/01/2015,204.07,S&P/FMDQ SBI
09/01/2015,"30,143.02",NGX ASI
12/01/2015,204.24,S&P/FMDQ SBI
12/01/2015,"30,234.72",NGX ASI
13/01/2015,203.88,S&P/FMDQ SBI
13/01/2015,"29,889.86",NGX ASI
14/01/2015,204.18,S&P/FMDQ SBI
14/01/2015,"28,740.61",NGX ASI
15/01/2015,204.57,S&P/FMDQ SBI
15/01/2015,"28,811.39",NGX ASI
16/01/2015,203.44,S&P/FMDQ SBI
16/01/2015,"29,032.29",NGX ASI
19/01/2015,203.66,S&P/FMDQ SBI
19/01/2015,"29,773.40",NGX ASI
20/01/2015,203.74,S&P/FMDQ SBI
20/01/2015,"29,819.39",NGX ASI
21/01/2015,203.36,S&P/FMDQ SBI
21/01/2015,"29,759.04",NGX ASI
22/01/2015,203.59,S&P/FMDQ SBI
22/01/2015,"29,687.93",NGX ASI
23/01/2015,203.9,S&P/FMDQ SBI
23/01/2015,"29,812.05",NGX ASI
26/01/2015,203.69,S&P/FMDQ SBI
26/01/2015,"29,779.17",NGX ASI
27/01/2015,203.61,S&P/FMDQ SBI
27/01/2015,"29,859.06",NGX ASI
28/01/2015,202.17,S&P/FMDQ SBI
28/01/2015,"29,907.66",NGX ASI
29/01/2015,202.34,S&P/FMDQ SBI
29/01/2015,"29,642.38",NGX ASI
30/01/2015,203.7,S&P/FMDQ SBI
30/01/2015,"29,562.07",NGX ASI
02/02/2015,203.14,S&P/FMDQ SBI
02/02/2015,"29,882.28",NGX ASI
03/02/2015,203.25,S&P/FMDQ SBI
03/02/2015,"30,018.35",NGX ASI
04/02/2015,203.08,S&P/FMDQ SBI
04/02/2015,"30,617.96",NGX ASI
05/02/2015,203.32,S&P/FMDQ SBI
05/02/2015,"30,200.97",NGX ASI
06/02/2015,203.39,S&P/FMDQ SBI
06/02/2015,"29,985.08",NGX ASI
09/02/2015,202.76,S&P/FMDQ SBI
09/02/2015,"29,360.55",NGX ASI
10/02/2015,202.38,S&P/FMDQ SBI
10/02/2015,"29,125.69",NGX ASI
11/02/2015,199.83,S&P/FMDQ SBI
11/02/2015,"28,721.27",NGX ASI
12/02/2015,199.53,S&P/FMDQ SBI
12/02/2015,"27,917.90",NGX ASI
13/02/2015,198.84,S&P/FMDQ SBI
13/02/2015,"27,585.26",NGX ASI
16/02/2015,198.15,S&P/FMDQ SBI
16/02/2015,"27,728.63",NGX ASI
17/02/2015,199.85,S&P/FMDQ SBI
17/02/2015,"28,452.60",NGX ASI
18/02/2015,195.31,S&P/FMDQ SBI
18/02/2015,"29,177.58",NGX ASI
19/02/2015,200.3,S&P/FMDQ SBI
19/02/2015,"29,282.04",NGX ASI
20/02/2015,200.51,S&P/FMDQ SBI
20/02/2015,"29,383.93",NGX ASI
23/02/2015,201.39,S&P/FMDQ SBI
23/02/2015,"29,793.13",NGX ASI
24/02/2015,201.65,S&P/FMDQ SBI
24/02/2015,"30,145.60",NGX ASI
25/02/2015,201.78,S&P/FMDQ SBI
25/02/2015,"30,195.56",NGX ASI
26/02/2015,202.55,S&P/FMDQ SBI
26/02/2015,"30,045.56",NGX ASI
27/02/2015,201.43,S&P/FMDQ SBI
27/02/2015,"30,103.81",NGX ASI
02/03/2015,200.94,S&P/FMDQ SBI
02/03/2015,"30,267.18",NGX ASI
03/03/2015,200.48,S&P/FMDQ SBI
03/03/2015,"30,601.13",NGX ASI
04/03/2015,199.76,S&P/FMDQ SBI
04/03/2015,"30,614.93",NGX ASI
05/03/2015,199.61,S&P/FMDQ SBI
05/03/2015,"30,365.05",NGX ASI
06/03/2015,200.54,S&P/FMDQ SBI
06/03/2015,"31,049.37",NGX ASI
09/03/2015,200.77,S&P/FMDQ SBI
09/03/2015,"31,195.93",NGX ASI
10/03/2015,200.85,S&P/FMDQ SBI
10/03/2015,"31,355.28",NGX ASI
11/03/2015,200.99,S&P/FMDQ SBI
11/03/2015,"30,869.17",NGX ASI
12/03/2015,200.85,S&P/FMDQ SBI
12/03/2015,"30,973.80",NGX ASI
